spawn_id,entry,name,area_id,game_event_entries,census_scope_status,primary_category,participation_mode,role_or_profession,unique_named,review_status,classification_source
138907,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138908,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138909,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138910,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138911,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138912,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138913,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138914,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138915,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138916,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138917,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138918,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138919,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138920,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138921,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138922,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138923,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138924,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138925,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138926,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138927,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138928,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138929,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138930,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138931,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138932,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138933,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138934,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138935,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138936,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138937,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138938,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138939,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138940,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138941,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138942,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138943,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138944,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138945,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138946,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138947,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138948,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138949,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138950,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138951,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138952,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138953,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138954,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138955,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138956,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138957,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138958,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138959,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138960,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138961,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138962,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138963,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138964,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138965,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138966,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138967,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138968,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138969,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138970,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138971,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138972,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138973,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138974,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138975,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138976,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138977,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138978,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138979,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138980,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138981,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138982,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138983,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138984,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138985,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138986,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138987,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138988,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138989,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138990,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138991,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138992,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138993,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138994,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138995,32820,Wild Turkey,62,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138996,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138997,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138998,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
138999,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139000,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139001,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139002,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139003,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139004,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139005,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139006,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139007,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139008,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139009,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139010,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139011,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139012,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139013,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139014,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139015,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139016,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139017,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139018,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139019,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139020,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139021,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139022,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139023,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139024,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139025,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139026,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139027,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139028,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139029,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139030,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139031,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139032,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139033,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139034,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139035,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139036,32820,Wild Turkey,91,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139037,32820,Wild Turkey,91,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139038,32820,Wild Turkey,91,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139039,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139040,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139041,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139042,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139043,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139044,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139045,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139046,32820,Wild Turkey,18,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139047,32820,Wild Turkey,120,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139048,32820,Wild Turkey,60,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139049,32820,Wild Turkey,91,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139050,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139051,32820,Wild Turkey,18,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139052,32820,Wild Turkey,18,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139053,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139054,32820,Wild Turkey,18,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139055,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139056,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139057,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139058,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139059,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139060,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139061,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139062,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139063,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139064,32820,Wild Turkey,12,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139065,32820,Wild Turkey,88,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
139066,32820,Wild Turkey,18,26,EXCLUDED_EVENT,EXCLUDED_EVENT,EXCLUDED,,N/A,EXCLUDED_BY_POLICY,game_event_creature positive eventEntry
